以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:48:35.36 ID:xz/r8ac30<> ヒグチ <br> ２１歳 大学四年 <br> 就職決まるも留年が決まってる <br>  <br> 埼玉から屋久島まで自転車で旅をしています。 <br>  <br> 今は鹿児島県の鹿児島にいます。 <br>  <br> 大阪で病に倒れ、その後は避難所でやっておりました。色々心配をお掛け致しまして申し訳ありませんでした。 <br>  <br> というわけで、応援してくれよなw <br> 誰でもうぇるかもw <>埼玉から屋久島まで自転車で旅してくる　鹿児島篇
愛のかぁびぃ </b>◆Kirby..wFo <b><><>2008/08/24(日) 13:49:53.62 ID:+toRHMBz0 BE:584380883-PLT(24745)<> チクビ <br>  <br> に見えた <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:51:58.81 ID:vEUKakan0<> 落ちてんじゃねーかｗｗｗｗ <br>  <br> 保守入れるわｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:52:53.52 ID:4PRHchRDO<> 鹿児島のどこ？ <br> いつ屋久島にいくの？ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:53:00.40 ID:xz/r8ac30<> 3日落ちだよ <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 20:44:49.84 ID:CXu1MSZWO<> <a href="../test/read.cgi/news4vip/1219553315/370" target="_blank">&gt;&gt;370</a> <br> 遅れたけどヒグチさん屋久島到着おめっとー(ο^ー')b <br> 早く続きよろろｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 20:44:53.39 ID:Z6YN661W0<> 何このじらし方ｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 20:48:06.88 ID:e7j2Lw5m0<> 彼女もチャリ旅の話もっと聞きたいだろ  <br> 早く股合うメール（当然TEＬでも良し）しとけｗｗｗ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 20:51:07.32 ID:mCXgwrpTO<> よしっ！一緒に飯が食える。心の中で、ヒグチは咆哮していた。 <br> 長い旅の中で、男の旅人と知り合ったことは比較的おおかったが、女性は初めてであった。 <br>  <br> 「私もお土産とかみたいし、場所下見しといた方がいいでしょ？幸い、お店が開くのは後で３０分後だし。」 <br>  <br> 二人でＡコープをめざした。そのなかで、お互い自己紹介をし、今までの旅の話をした。もちろん、俺が金融機関野宿フェチであることもしっかり伝えた。 <br> 彼女は美奈子と名乗った。 <br> コープにつき、お土産が売ってないことを知る。 <br> 二人はＡコープをあとにした。 <br>  <br> お店までの帰路では、主におねーさんの今までの旅の話を聞いた。 <br> 話は盛り上がり、往路とは比べ物にならないくら早くついた。 <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 20:54:20.93 ID:9OyDqOO0O<> <a href="../test/read.cgi/news4vip/1219553315/370" target="_blank">&gt;&gt;370</a> <br>  <br> わっふる  わっふる <>
以下、名無しにかわりましてVIPがお送りします<>age<>2008/08/25(月) 20:55:43.21 ID:SuaJLQ8o0<> <a href="../test/read.cgi/news4vip/1219553315/377" target="_blank">&gt;&gt;377</a> ココへのレスだったのか <br>  <br> なんかヒグチ・・・らしくなさすぎて、大人になったのか? <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 20:58:04.27 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/377" target="_blank">&gt;&gt;377</a> <br> こっちでも良いからちんこうｐ <br>  <br> <a href="../test/read.cgi/news4vip/1219553315/378" target="_blank">&gt;&gt;378</a> <br>  <br> 惚れたん？ｗｗｗ <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 20:59:33.58 ID:CXu1MSZWO<> わっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 20:59:56.63 ID:T/CXX3NU0<> 屋久島到着おめでとう！！ <br> てか、なんか急展開かよｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:02:51.62 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/382" target="_blank">&gt;&gt;382</a> <br> メシ食えｗｗｗ <>
モナ～ </b>◆hTI2OCKj0k <b><>sage<>2008/08/25(月) 21:03:00.76 ID:iVs1kOXX0<> つづき！つづき！！ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:04:35.81 ID:Z6YN661W0<> 流れぶった切りすまんｗ <br> メタぼより伝言 <br>  <br> http://tabi.shiroro.com/bbs/test/read.cgi/tabi/1217672776/576 <br> そうか。出来れば降臨したいけど、できなかった時に伝えて欲しい事があります。 <br> 1どんなに疲れてても、昼の間は外にいるべき。 <br> することなくて町の探検もなかなかいいので。 <br> 理由、疲れは帰ってからとれる。部屋にいると屋久島にいる実感がない。 <br>  <br> 2屋久島文化会館みたいなのが意外や意外に良かったwwwwww <br> 期待0で行ったら、巨大スクリーンで感動。声優もなんと某大物俳優。 <br>  <br> 出来れば…伝えてください。 <br> あ、あと縄文杉やもののけの森は観光案内のおばちゃんと仲良くなって <br> 色々聞くといい。マジで。 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:04:51.67 ID:XLtafzrb0<> <a href="../test/read.cgi/news4vip/1219553315/378" target="_blank">&gt;&gt;378</a> <br> 演出は良いが実話だけにしろよｗｗｗ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:05:27.55 ID:mCXgwrpTO<> 時刻は17時40分。店にはすでに客が三組いた。 <br>  <br> 「刺身定食二つお願いします！」 <br> ヒグチはイギリス生まれのイギリス紳士。レストランでの振る舞いはエレメンタリースクールで習っていた。 <br> 「とびうおが、焼きと揚げ二種類ございますけど、どっちにします？」 <br> 品のいいおばちゃんは悩んでいる二人を見かねて、 <br> 「じゃあ、ひとつづつにしたら？」 <br>  <br> 二人はおばちゃんの言われたままにした。 <br>  <br> 待っている間に、時計を気にしている美奈子にヒグチは「時間大丈夫？」 <br> ここら辺がイギリス紳士の気配りである。 <br>  <br> 「実は、18時30分が最後のバスなのね。急いで食べなきゃ。」 <br>  <br> そうか、俺はあと一時間くらいしか一緒にいられないのか… <br>  <br> しかし、待てども待てども料理が来ない。 <br>  <br> 結局、料理が来たのが18時10分。しかも、かなりの量。 <br> http://imepita.jp/20080825/655360 <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:06:25.24 ID:e7j2Lw5m0<> そうそう、演出は邪魔、実話だけにしとけよ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:07:40.84 ID:dYgU73Ql0<> わっふる　わっふる <>
モナ～ </b>◆hTI2OCKj0k <b><><>2008/08/25(月) 21:07:47.58 ID:iVs1kOXX0<> <a href="../test/read.cgi/news4vip/1219553315/388" target="_blank">&gt;&gt;388</a> <br> 豪華ｗｗｗとびうおって屋久島名物なの？うまそー <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:07:57.94 ID:T/CXX3NU0<> <a href="../test/read.cgi/news4vip/1219553315/388" target="_blank">&gt;&gt;388</a> <br> イｗギｗリｗスｗ紳ｗ士ｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:09:15.26 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/388" target="_blank">&gt;&gt;388</a> <br> 首折れ鯖の刺身もあるじゃんｗ <br>  <br> トビウオはヒグチが焼で美奈子タンが揚げだなｗ <br>  <br> ってイギリス紳士ってなんだよｗｗｗｗ <br> 無頼漢みたいななりしてるくせにｗｗｗ <br> 寝癖もついてただろｗ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:10:16.05 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/386" target="_blank">&gt;&gt;386</a> <br> ありがとございます！ <br> たぶん、宿にいることは少なさそうっすｗｗ <br> 今日も屋久島の夜を体感してるしｗｗｗｗ <br>  <br> 観光案内のおばちゃんに名前覚えられたｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/25(月) 21:11:24.73 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/394" target="_blank">&gt;&gt;394</a> <br> 本名で？ヒグチで？ｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:12:03.35 ID:e7j2Lw5m0<> はやくつづき！！！いっとくが演出はいらね <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:12:37.98 ID:dYgU73Ql0<> メタぼ（代理）降臨ｗｗｗｗｗ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:13:44.01 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/391" target="_blank">&gt;&gt;391</a> <br> なんか名物みたいよ！ <br> 身が引き締まっててうまかったよ。 <br> あと、亀の手って言うかいがうまかった！ <br> これが、1500円！ <br> おばちゃんが大盛りにしてくれた！ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:15:08.01 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/395" target="_blank">&gt;&gt;395</a> <br> バーローｗｗｗ宿の予約もしたから実名だｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:16:13.82 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/398" target="_blank">&gt;&gt;398</a> <br> 亀の手旨いよなｗ <br> 俺も好物だよｗ <br> 磯釣に行って釣れなかったら亀の手獲って帰るｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:17:15.81 ID:aVDlY71d0<> 定食屋の名前は？ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:21:01.88 ID:a0sh6EpN0<> カメノテ懐かしいｗ <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:23:03.30 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/399" target="_blank">&gt;&gt;399</a> <br> なーんだｗ <br> で、続けて宜しいぞ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:23:26.42 ID:E+yNE3KH0<> それでバスに間に合わなかった美奈子はどうしたんだ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:24:27.48 ID:dYgU73Ql0<> (　ﾟ∀ﾟ)o彡°わっふる！わっふる！ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:27:22.20 ID:mCXgwrpTO<> 職場の話や社会人の話をしながら、ご飯を食べていた。きちんと彼女のタイプまで聞いておいた。ちなみに、B型である。無情にも過ぎていく、半分食べ終わったところで、時計の長針は６の部分を隠していた。 <br>  <br> 「あーぁ、もう間に合わないから、ゆっくり食べよう。」 <br>  <br> その前に、残してバスに乗る案や持って帰るという案を提案したが、美奈子はせっかくだからちゃんと食べるといいそれを却下した。 <br> 二人が食べ終わった頃は19時を回り、辺りが暗くなってきた。 <br>  <br> 「じゃあ、ヒッチハイクでもしない？」持ち前のイギリスジョークでヒグチは場をなごませた。 <br>  <br> 「それ…いいかも！」 <br> 美奈子は、閃いたようにそういった。 <br>  <br> 「ちょｗｗｗおまｗｗ」と言いかけたが、ヒグチは胸に戻した。 <br>  <br> 「キョン、手をあげて車を捕まえなさい！」 <br>  <br> というわけで、ヒグチが車を捕まえることになった。 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:28:02.62 ID:qZQzIjH10<> 残業中だが話が気になって仕事にならんぞ <br> トビウオ美味しそうだし・・・腹減ったよ～ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:28:56.93 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/401" target="_blank">&gt;&gt;401</a> <br> お刺身定食ｗｗｗ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:30:15.83 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/401" target="_blank">&gt;&gt;401</a> <br> すまんｗｗｗ <br> 忘れちまったよｗｗｗ <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:31:07.32 ID:dYgU73Ql0<> そろそろパンツ脱いでいい？ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:32:49.68 ID:E+yNE3KH0<> なんでおまえ、おにゃのこがたてようとしたフラグをたおすんだ！ <br>  <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:33:29.33 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/410" target="_blank">&gt;&gt;410</a> <br> ワロスｗｗｗ <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 21:34:58.52 ID:CXu1MSZWO<> <a href="../test/read.cgi/news4vip/1219553315/412" target="_blank">&gt;&gt;412</a> <br> はやく続きを書く作業にもどるのだー(*'-') <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:35:11.71 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/410" target="_blank">&gt;&gt;410</a> <br> <a href="../test/read.cgi/news4vip/1219553315/412" target="_blank">&gt;&gt;412</a> <br> http://imepita.jp/20080825/776820 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:37:42.67 ID:dYgU73Ql0<> 安価ミスはちんｋ(ry <br>  <br> わっふる　わっふる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:38:45.56 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/413" target="_blank">&gt;&gt;413</a> <br> お前は蕎麦食ってろｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:39:04.16 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/415" target="_blank">&gt;&gt;415</a> <br> 安価ミスじゃねーよｗ <br> 急いで脱げって言ってんだよ！ｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:42:50.16 ID:dYgU73Ql0<> 把握！　ぱんつ脱いで正座しますた(｀・ω・´)ｼｬｷｰﾝ　 <br>  <br> わっふる　わっふる  <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:43:46.03 ID:mCXgwrpTO<> 二人でヒッチハイクを始めた。 <br> 俺は路側帯のなかで、親指を立て、左手をあげた。 <br> ヒグチは諦め半分でやっていた。一緒に野宿しようと言うだけ言ってみたが、やはり承諾されなかった。 <br>  <br> ５分たった頃、一台の車が止まった。 <br> 「一人で乗るの、怖い…」美奈子はそういった。 <br>  <>
朴村天一(笑) </b>◆zcNjAg4Me. <b><><>2008/08/25(月) 21:45:06.53 ID:GAB3SKN9O<> わっふる  わっふる  <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 21:45:09.02 ID:CXu1MSZWO<> <a href="../test/read.cgi/news4vip/1219553315/419" target="_blank">&gt;&gt;419</a> <br> わっふるわっふる <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:45:12.42 ID:mCXgwrpTO<> 警察に職質されたｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:45:13.03 ID:JpsdPbCJ0<> 「ヒグチさんの車がいい・・」 <br> 美奈子はそういいながら俺に覆いかぶさってきた <br>  <br>  <br>  <br>  <br>  <br> こうですか？ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:45:40.57 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/420-422" target="_blank">&gt;&gt;420-422</a> <br> 仲良いなｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:45:46.84 ID:JpsdPbCJ0<> <a href="../test/read.cgi/news4vip/1219553315/420" target="_blank">&gt;&gt;420</a> <br> <a href="../test/read.cgi/news4vip/1219553315/421" target="_blank">&gt;&gt;421</a> <br> おまいらｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/25(月) 21:45:57.22 ID:Vl0YlVsu0<> <a href="../test/read.cgi/news4vip/1219553315/420" target="_blank">&gt;&gt;420</a><a href="../test/read.cgi/news4vip/1219553315/421" target="_blank">&gt;&gt;421</a> <br> おいｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:46:33.60 ID:JpsdPbCJ0<> <a href="../test/read.cgi/news4vip/1219553315/422" target="_blank">&gt;&gt;422</a> <br> 「怪しいものですが何か？」ってちゃんと答えたか？ｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<>age<>2008/08/25(月) 21:48:39.72 ID:SuaJLQ8o0<> 今夜の宿は鉄格子つき? <>
モナ～ </b>◆hTI2OCKj0k <b><><>2008/08/25(月) 21:48:40.04 ID:iVs1kOXX0<> <a href="../test/read.cgi/news4vip/1219553315/422" target="_blank">&gt;&gt;422</a> <br> 職質ｗｗｗ <br> 拘束されてちゃ続きが読めないんだぜ！ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:49:21.82 ID:dYgU73Ql0<> <a href="../test/read.cgi/news4vip/1219553315/422" target="_blank">&gt;&gt;422</a> <br> わっふる　わｔ( ´ﾟдﾟ｀)ｱﾁｬｰ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:49:26.63 ID:mCXgwrpTO<> <a href="../test/read.cgi/news4vip/1219553315/427" target="_blank">&gt;&gt;427</a> <br> 学生証みせてきますたｗｗｗ <br> まぁきをつけてね！だってｗｗｗｗ <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:50:08.67 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/422" target="_blank">&gt;&gt;422</a> <br> ちょｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:50:49.71 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/431" target="_blank">&gt;&gt;431</a> <br> やっぱ離島はのんきなんかなｗｗｗ <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 21:50:57.31 ID:CXu1MSZWO<> 続きわっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:53:06.31 ID:JpsdPbCJ0<> つづきまだー？？？ <>
モナ～ </b>◆hTI2OCKj0k <b><><>2008/08/25(月) 21:53:29.43 ID:iVs1kOXX0<> わっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:53:53.12 ID:dYgU73Ql0<> わっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<>age<>2008/08/25(月) 21:55:37.68 ID:SuaJLQ8o0<> わっふるわっふる  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:55:44.42 ID:+ozkbnCfO<> 天たちやモナ～さんも、興奮しすぎだろｗｗｗ <br>  <br> ヒグチ、まだ～？ <br> わっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:56:26.56 ID:dYgU73Ql0<> オマイら自重しろよーヽ(`Д´)ﾉ  <br>  <br>  <br>  <br> わっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 21:57:47.77 ID:JpsdPbCJ0<> もちろんお姉さんに、「将来自転車で迎えに行きますので」って言ったんだな？ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 21:59:25.83 ID:mCXgwrpTO<> 車には少年とその父親が乗っていた。 <br> どうやら、少年が言い出して止まってくれたらしい。 <br> 美奈子が行く方面などを確認していて、どうやら、一人でも大丈夫らしい。 <br> 「やっぱり、一人で大丈夫だ。ありがとね。じゃあね！」 <br>  <br> 俺と美奈子はこれが最後になるのか… <br> ヒグチはそう思って、 <br> 「うん、じゃあね。」と心なしか元気のない挨拶をしてしまった。 <br>  <br> しかし、父親が <br> 「にーちゃんも乗るんだろ？早く乗りなされ」 <br>  <br> 父親グッジョブ！！！ <br>  <br> ヒグチは考えた。 <br>  <br> 一緒に宿まで送ってもらう↓ <br> 美奈子 なんなら泊まっていったら？変なことしないでよ？ <br> ↓ <br> ヒグチ アーッ。 <br>  <br> 完全に「恋の中にある矛盾は下心である」 <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:01:35.14 ID:0pZAFRHeO<> ショタを交えて４Ｐなんてヒドイ！！&gt;&lt; <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:02:22.46 ID:tgGiXAe/0<> マジでおまいらいい加減にしとけよ・・・ <br>  <br>  <br>  <br> ﾜｯﾌﾙﾜｯﾌﾙ！！！！！！ <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 22:04:13.50 ID:CXu1MSZWO<> <a href="../test/read.cgi/news4vip/1219553315/442" target="_blank">&gt;&gt;442</a> <br> とりあえずわっふるわっふる <>
モナ～ </b>◆hTI2OCKj0k <b><><>2008/08/25(月) 22:04:48.73 ID:iVs1kOXX0<> よし、すこしもちつこう・・・ <br>  <br>  <br> わっふるわっふる！！！！！！！！！ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:04:50.55 ID:JpsdPbCJ0<> 親父と息子と美奈子とヒグチで４Ｐ <br>  <br> ヒグチの息子を息子がくわえ、父親の息子をヒグチがくわえ、息子の息子を父親がくわえ <br> それを傍観する美奈子 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:05:44.44 ID:dYgU73Ql0<> まだまだ(　ﾟ∀ﾟ)o彡°わっふる！わっふる！ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:09:28.90 ID:+ozkbnCfO<> 美奈子は <br> 「あたし、女扱いされない」とか悩んでるか、密かに想われてる男友達がいそうなタイプな予想ｗｗｗ <br>  <>
朴村天一(笑) </b>◆zcNjAg4Me. <b><><>2008/08/25(月) 22:09:33.47 ID:GAB3SKN9O<> わっふるわっふる  <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 22:10:00.41 ID:CXu1MSZWO<> ヒーグーチ それ ヒーグーチ <br> わっふるわっふる <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/25(月) 22:11:08.81 ID:+sh2dUJT0<> 今北 <br> わっふるわっふるｗ <>
モナ～ </b>◆hTI2OCKj0k <b><><>2008/08/25(月) 22:11:38.37 ID:iVs1kOXX0<> ヒ　グ　チ！！　ヒ　グ　チ！！ <br> わっふるわっふる！！ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:12:21.53 ID:ijlNdzL10<> <a href="../test/read.cgi/news4vip/1219553315/451" target="_blank">&gt;&gt;451</a> <br> 天一と違って、お前このスレのレスほぼわっふるじゃねーかｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:13:57.57 ID:OuP/8DY00<> わっふるわっふる <br>  <br> ほらな携帯だろ <>
ｼｺ太郎 </b>◆TINPOSVkh6 <b><><>2008/08/25(月) 22:15:14.47 ID:Bi7GAY85O<> シコシコシコシコシコシコシコシコシコシコシコシコシコシコ  <br> 　＜⌒／丶-、＿＿  <br> ／＜_/＿＿＿＿／  <br> ￣￣￣￣￣￣￣ <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:15:35.01 ID:yL4tO0KG0<> どこまで実話なんだよｗｗｗｗｗ <>
朴村天二(笑) </b>◆RqxJJQYUiA <b><><>2008/08/25(月) 22:19:00.49 ID:CXu1MSZWO<> <a href="../test/read.cgi/news4vip/1219553315/454" target="_blank">&gt;&gt;454</a> <br> それでもヒグチさんは喜んでくれるはずなのだー(*'-') <br>  <br> 続きわっふるわっふる <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:19:41.59 ID:Z6YN661W0<> わっふる　わっふる <>
モナ～ </b>◆hTI2OCKj0k <b><><>2008/08/25(月) 22:22:04.75 ID:iVs1kOXX0<> しかし盛り上がるなｗ <br> 続き待ってますｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:23:49.35 ID:1mLsYFyuO<> 寝れないｗはやくｗ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/25(月) 22:25:54.52 ID:LAzhlrAzO<> おいおいｗまだ完結してなかたの？ <br>  <br> わっふるわっふる <>
朴村天一(笑) </b>◆zcNjAg4Me. <b><><>2008/08/25(月) 22:26:27.12 ID:GAB3SKN9O<> まだかｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:27:16.10 ID:ijlNdzL10<> 何かあったんかな <br> 大丈夫かな <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/25(月) 22:28:09.63 ID:LAzhlrAzO<> あれ？ <br> もｗｗしｗｗかｗｗしｗｗてｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:28:45.28 ID:tID9g9+zO<> 美奈子さんは芸能人に例えると誰に似ていましたか？ <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 22:28:48.10 ID:mCXgwrpTO<> 車の中でのヒグチはｗｋｔｋがとまらなかった。 <br> 車の中の内容はほとんど覚えていない。 <br> 息子からポテロングもらったｗｗｗ <br>  <br> 車をおり、親子にお礼を言って別れた。 <br>  <br> 「ヒグチ、ごめんね。こっちまでついてきてもらっちゃって。」 <br> 因みにヒグチの自転車は明日の宿に停めてあります。 <br> 「ハァハァ、さっそくお部屋にいきましょうか？」 <br> (いやいや、全然大丈夫だよ。俺はバス停で野宿するから。) <br>  <br> 「野宿なら、虫よけとか持ってくるね？」 <br>  <br> 自室に向かう美奈子の後ろ姿をみて、アレやっぱり野宿ですよねー。あはははと思いながら、携帯をとりだし、書き込んだ。 <br>  <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:29:33.82 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/464" target="_blank">&gt;&gt;464</a> <br> 思い出して抜いてるんじゃね？ｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:31:01.39 ID:Z6YN661W0<> <a href="../test/read.cgi/news4vip/1219553315/467" target="_blank">&gt;&gt;467</a> <br> 息子がポロリかと思って吹いたｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:32:01.75 ID:Tt1+GTIF0<> <a href="../test/read.cgi/news4vip/1219553315/464" target="_blank">&gt;&gt;464</a>  <br> 思い出して泣いてるんじゃね？ｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:32:56.22 ID:XLtafzrb0<> <a href="../test/read.cgi/news4vip/1219553315/467" target="_blank">&gt;&gt;467</a> <br> 結局野宿かｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/25(月) 22:34:08.01 ID:0pZAFRHeO<> 虫よけを息子にかけて <br> 『み、美奈子...』と、ヒリヒリはぁはぁしてるんですね。 <>
ヒグチ </b>◆gqzg/l1Wys <b><><>2008/08/25(月) 22:35:08.59 ID:mCXgwrpTO<> 美奈子が戻ってきた。 <br> 手には、虫よけやタオル、カロリーメイトが入った袋をぶら下げていた。 <br>  <br> 二人でバス停で、すこし喋り、美奈子は宿に戻っていった。 <br>  <br> その後、バス停で、美奈子のタイプである知的な人を目指して書き込むヒグチの姿を、屋久島の満点の星たちは健やかに見守っていた。 <br>  <br> この二人の出会いは、縄文杉がもたらした小さな御褒美だったのかもしれません。 <br>  <br> 糸冬 <br>  <br> ご愛読ありがとうございました！ヒグチ先生の次回作にご期待ください！！ <>
